image_path,question,answer,generated_answer
ee/ee8ee952.jpg,What is it for?,Phone,phone
ee/ee8ee952.jpg,What is the phone's model?,Redmi,iphone
ee/ee8ee952.jpg,Is the case for mobile?,Yes,yes
1c/1c6595be.jpg,What is the bulb type?,LED,led
e4/e4fc3630.jpg,What type of case is it?,Hard,tablet
7e/7ef18bd7.jpg,What is the product?,Ghee,vitamin
ad/adfd870b.jpg,What is the material?,Leather,plastic
82/82b9ecf1.jpg,What is the material?,Polyester,plastic
1c/1c6ea42a.jpg,What is the brand name?,Symbol,no brand
dd/dd6f8923.jpg,What is the brand?,find,nina
71/711a3192.jpg,Is the bag resealable?,Yes,yes
ee/ee8ee952.jpg,What is the cover's pattern?,Block,solid
97/976cfa4e.jpg,What color is chair?,Black,white
66/66f3a68c.jpg,Is it 3D printed?,Yes,no
17/179ffc8e.jpg,What is the product's color?,Multicolor,blue
ee/ee8ee952.jpg,Is it 3D-printed?,Yes,no
23/2324172f.jpg,What is the brand?,Solimo,apple
42/42ea42db.jpg,What brand is this?,Solimo,samsung
94/94bcb652.jpg,What is the material?,Silicon,plastic
c4/c4cacb3e.jpg,What color is it?,Natural,brown
ee/ee8ee952.jpg,What is the brand?,Solimo,apple
5b/5b36cabb.jpg,Is a pump included?,Yes,no
af/af731f55.jpg,What is the product type?,Shoes,clothing
ee/ee8ee952.jpg,What is the case's design?,Printed,slate
49/4960fc57.jpg,What is the design?,Snap,paper
83/83f57b9a.jpg,What is the planter color?,Arabesque,red
79/794db2c5.jpg,What is the brand of this item?,Amazon,polaroid
2f/2f357c87.jpg,What is the brand name?,Solimo,apple
d4/d4f02fcc.jpg,What is the color?,Gray,red
4d/4d32df08.jpg,What is the sofa's color?,Blue,brown
85/85192c70.jpg,What is the case color?,Multicolor,gray
48/485085dd.jpg,What is the printing?,3D,blue
98/9888818e.jpg,What is the heel type?,Block,platform
6d/6dbeecb3.jpg,What is the rug's color?,Grey,yellow
19/19aa783c.jpg,What is the chair's color?,Saddle,brown
93/9345183d.jpg,What is the product type?,Clock,pole
7c/7c77abbb.jpg,What kind of toe?,Round,round
71/71460001.jpg,What plating is the ring?,Rose-gold,gold
49/49b1b22b.jpg,What phone is this case for?,iPhone,iphone
d6/d6476013.jpg,What are the bowls made of?,Metal,glass
0c/0c1094da.jpg,What type of case?,Hard,black
41/416a346e.jpg,What color is it?,Blue,white
45/450d8e10.jpg,What is the finish?,Wood,white
e8/e8b556a8.jpg,What is the brand?,Solimo,none
28/288d6b70.jpg,What type of case?,Back,cancer
49/49b1b22b.jpg,What is the brand? ,Solimo,unknown
bb/bbbcd2b5.jpg,Is it a slim case?,Yes,no
25/251a7168.jpg,What is the material?,Synthetic,plastic
9f/9f449af6.jpg,What is the frame material?,Wood,wood
57/57d66a01.jpg,What is the design?,Kitty,cartoon
57/573fa72a.jpg,What is the color?,Brown,brown
e0/e00c590b.jpg,What is the shape?,Round,rectangle
fe/fed70999.jpg,Is the sofa down-filled?,Yes,no
9f/9f963f1c.jpg,What is the product type?,Case,garden
f0/f05f7d76.jpg,Is there arms on chair?,No,no
44/447f89ed.jpg,What shape is it?,Rectangular,rectangle
53/53975451.jpg,What is the model number?,T16718,a
6f/6f8a2d61.jpg,Is it a hard case?,Yes,no
ef/efe239f8.jpg,What is the shoe style?,Ballet,sneaker
d8/d8f29227.jpg,What is the color?,Others,black
66/66f3a68c.jpg,What is the cover's color?,Others,blue
2f/2f357c87.jpg,Is it a case?,Yes,yes
ee/ee8ee952.jpg,What is the item type?,Case,cell phone
36/36cae1bf.jpg,What is the brand?,Solimo,dunlop
bd/bd215706.jpg,What is the product type?,SHOES,shoes
47/47f0c738.jpg,What is the phone model?,A9,iphone
ae/ae8724ca.jpg,Is it framed?,No,no
8d/8ddd5fd7.jpg,What is it for?,Snack,map
2f/2f357c87.jpg,What is the product type?,Case,phone
7e/7efba3dc.jpg,What is the color?,Multicolor,white
57/57eedfe4.jpg,What is the pattern?,Happy,stripes
81/818efb27.jpg,What is the painting's color?,Blue,yellow
c2/c2052851.jpg,What is the chair's color?,Grey,brown
c5/c519d53b.jpg,What is the product type?,Ring,ring
16/166049ce.jpg,What is the product quantity?,Three,3
36/36456f66.jpg,What is the product color?,Blue,white
4b/4b503def.jpg,What is the material?,Silicon,cotton
66/66f3a68c.jpg,What is the phone case for?,Realme,iphone
ae/ae38aab3.jpg,What is the color?,Others,white
65/65dbcd47.jpg,What is the case color?,Multicolor,blue
ec/ecd68c08.jpg,What is the case's material?,Plastic,plastic
58/5870819d.jpg,What is the item shape?,Oval,rectangle
49/49b1b22b.jpg,What is the cover style?,Hard,puzzle
95/956c1db1.jpg,Is screen clear?,Privacy,yes
d2/d23d9da5.jpg,What is the product type?,Shoes,shoes
2f/2f357c87.jpg,What is the pattern?,Butterfly,striped
59/5954c6f9.jpg,Is this a designer case?,Yes,no
2f/2f357c87.jpg,What is the model?,X2,iphone 6s
9f/9fb29417.jpg,What is the product type?,Shoes,clothing
80/804ca9f5.jpg,What is the product's brand?,UMI,coca-cola
14/14ad3ddc.jpg,What shape are they?,Hearts,round
2c/2c03f536.jpg,What is the print?,Zigzag,sun
d2/d225b0ff.jpg,Is there a buckle?,Yes,no
d2/d287bcb0.jpg,What is the bottle's shape?,Round,round
e1/e1762cd6.jpg,What is the shoe style?,Oxford,sneaker
2d/2dfa8e4f.jpg,What is the model name?,2622149,a123
65/65e149f7.jpg,What is the cereal's flavor?,Cinnamon,sweet
a5/a5f51824.jpg,What are they made of?,Diamond,metal
0e/0e314e6c.jpg,What is the product type?,Art,clothing
3a/3a164cc5.jpg,What is the brand name?,365,purina
17/17a55e2f.jpg,What is the product type?,Case,tableware
1f/1f1de830.jpg,What is the phone model?,X2,iphone
8a/8a75a98d.jpg,Is it a birdbath?,Yes,yes
8c/8c896a1c.jpg,What is the fabric type?,Romero,cotton
58/58ef3cca.jpg,What is the shoe's color?,Tan,brown
3e/3e463ce2.jpg,What is it?,Nectar,audi
04/043d4e01.jpg,What is the product's color?,Hunter,white
56/5632acb8.jpg,Does it have diamonds?,Yes,yes
36/3643237a.jpg,What is the product type?,FILE_FOLDER,jacket
66/66f3a68c.jpg,What type of case is this?,Hard,iphone
b0/b08c27d8.jpg,What shape is this?,Chair,chair
d0/d0a76750.jpg,What is the brand?,Flavia,clarks
c1/c1d38ebd.jpg,Is there a zipper?,Yes,no
e6/e67055be.jpg,What is the bristle type?,Soft,cotton
66/66f3a68c.jpg,What is the brand?,Solimo,apple
9f/9f6f86ac.jpg,What is the color?,Multi-colored,blue
e7/e774cbdb.jpg,Is it expandable?,Yes,no
93/939e964b.jpg,What color is background?,Blue,purple
9e/9eb78afb.jpg,What is the rug's material?,Polypropylene,cotton
c1/c123ea9a.jpg,What form do they come in?,Tablets,shoe
ad/adb5d1cb.jpg,What kind of product is this?,Shoes,shoes
dd/ddba52ed.jpg,What is the brand?,Fix,coca-cola
4c/4c373501.jpg,What is the fabric?,Microfiber,cotton
49/49b1b22b.jpg,Is it a slim case?,Yes,no
e5/e59ad38d.jpg,What is the product type?,Necklace,necklace
dd/ddf27d71.jpg,What is it made of?,Zinc,polyester
1b/1bacf789.jpg,What shape is it?,Rectangular,rectangle
49/49b1b22b.jpg,What is the cover's type?,Back,sleeve
46/465ec2a7.jpg,What is the brand?,find,vince
8d/8dfa634b.jpg,What is the product type?,Adapter,clothing
49/49b1b22b.jpg,What is the print?,Flower,siesta
ee/ee8ee952.jpg,What shape is visible?,Circle,rectangle
85/85192c70.jpg,What is the product type?,Case,phone
15/15ecd6e0.jpg,What type of case is this?,Back,laptop
12/12f04dc5.jpg,What year was it made?,2019,2019
35/357ee215.jpg,What is the brand?,Stone,apple
49/49b1b22b.jpg,What is the product type?,Case,television
bf/bf7f154b.jpg,What brand is this?,Amazon,pentagon
2c/2c566da9.jpg,What type of product is this?,Case,phone
dc/dc079afb.jpg,What flavor is this smoothie?,Coconut,plant
47/47f0c738.jpg,What is the phone case color?,Multi-colored,black
74/74d12023.jpg,What brand is it?,Solimo,apple
28/28db1516.jpg,What is the sticker theme?,Flowers,flowers
3e/3e19b044.jpg,What is the net volume?,500ml,1000ml
f5/f5a41365.jpg,What is the product type?,Shoes,clothing
35/35bdded8.jpg,What is the item shape?,Rectangular,rectangle
57/5717c08e.jpg,What is the primary color?,Red,blue
3b/3ba414c5.jpg,What is the case material?,Plastic,plastic
a3/a3e1fe5e.jpg,What is the scent?,Jasmine,scent
2f/2f357c87.jpg,What is the case made of?,Silicone,plastic
85/85192c70.jpg,What is the material?,Silicon,plastic
a0/a0f15050.jpg,What is the shoe's color?,White,white
9c/9c453288.jpg,Is it for men?,Yes,no
00/00fc4846.jpg,What is the cover's pattern?,Arrow,solid
2f/2f357c87.jpg,What is the case material?,Silicone,plastic
47/47f0c738.jpg,What is the case shape?,Rectangle,rectangle
e2/e2b2cd18.jpg,What is the cable brand?,AmazonBasics,apple
2b/2b22b945.jpg,What shape are the corners?,Scalloped,square
2e/2e44279e.jpg,What is the product type?,Boot,shorts
d9/d9b34b2d.jpg,What is the case's pattern?,Elephant,solid
5d/5d67c355.jpg,What is the item shape?,Rectangle,rectangle
cc/ccb7e996.jpg,What is the item material?,Putty,plastic
fc/fcfdb302.jpg,What is the brand?,AmazonBasics,aqua pure
66/66f3a68c.jpg,What is the case's color?,Others,white
7a/7aa152cb.jpg,What are the legs?,Wood,fingers
8d/8d09efe2.jpg,Is it flavored?,Naturally,no
a2/a283f905.jpg,What is the brand?,The,apple
de/de76c749.jpg,What color is the lid?,Black,white
75/752b77c2.jpg,What is the brand?,find,apple
1d/1d15bbe4.jpg,What is the item shape?,Round,cylinder
58/58556745.jpg,What is the brand?,Solimo,bose
9f/9f474925.jpg,Is it a slim case?,Yes,yes
2f/2f357c87.jpg,What is the brand?,Solimo,apple
47/47f0c738.jpg,What is the product type?,Case,phone
d8/d8abf237.jpg,What is the case's pattern?,Texture,solid
7e/7ecf343f.jpg,Are they crackers?,Yes,no
d8/d87e51cf.jpg,Is it printed?,Yes,yes
66/66f3a68c.jpg,Is the cover slim?,Yes,yes
45/4586572a.jpg,Is it patterned?,Yes,no
c3/c3a21aa7.jpg,What is the design?,Printed,world
66/66f3a68c.jpg,What type of ports?,Audio,usb
49/49b1b22b.jpg,What type of case is this?,Back,suit
89/8972a019.jpg,What strength are the caplets?,500,strong
d1/d19f8148.jpg,What is the sofa's material?,Stone,leather
a5/a5787d44.jpg,What is the case's pattern?,Floral,yellow
ba/bac629d5.jpg,What is the item quantity?,Three,1
26/267b02d9.jpg,What type is it?,Protector,blue
47/47f0c738.jpg,What is the brand?,Solimo,apple
1d/1d237da9.jpg,Is the fit type snug?,Yes,no
ea/ea5cd4b5.jpg,What is the product's brand?,Sweet,none
1b/1b1880f2.jpg,What shape are they?,Round,square
85/85192c70.jpg,What is the product type?,Case,phone
ee/ee8ee952.jpg,What is the brand?,Solimo,apple
ee/ee8ee952.jpg,What is the brand?,Solimo,apple
4c/4cfd0427.jpg,What is the fabric?,Polyester,cotton
d3/d374b0a4.jpg,What is the color?,Others,brown
72/7201bf56.jpg,What is the brand?,Solimo,unknown
94/94f3a14f.jpg,What is the model name?,Frances,vans
d6/d6ae0f53.jpg,What is the brand?,Centrino,polaroid
61/616f4ef4.jpg,What is the crayon count?,Eight,2
be/bef67d6a.jpg,Are these chocolate chips kosher?,Yes,no
54/54a6bf2e.jpg,What's the pattern on cover?,Beach,geometric
a8/a881204c.jpg,What is surface type?,Glossy,sand
2f/2f357c87.jpg,What is the case's color?,Multicolor,blue
3b/3b3aa1f3.jpg,What is the model's name?,OnePlus,dodge
ee/ee8ee952.jpg,What is the print type?,3D,3d
ad/adc18a6f.jpg,What color is it?,Black,yellow
db/dbafe4dc.jpg,What is the cover's color?,Pink,blue
d8/d87e51cf.jpg,What is the case's color?,Multicolor,black
0a/0a3264d9.jpg,What is the brand?,Symbol,aeg
4b/4bd6c213.jpg,What is the primary color?,Grey,brown
49/49b1b22b.jpg,Is it a hard case?,Yes,no
16/16bbd0c7.jpg,What is the color?,Lavender,black
f9/f956c0ac.jpg,What is the brand?,Amazon,buddha
be/be1a83ce.jpg,What is the item shape?,Rectangular,rectangle
d3/d3779247.jpg,What is the item shape?,Square,square
03/03c6e12c.jpg,What is the color?,Brown,blue
66/66f3a68c.jpg,What is the model?,Vivo,iphone 7
4f/4fcdde9d.jpg,What are those?,Butterflies,flowers
d4/d4c81652.jpg,Is it opaque?,Yes,no
66/66f3a68c.jpg,What is the cover's type?,Hard,cartoon
5b/5be84382.jpg,What brand is this?,Prime,pentax
d9/d91e9beb.jpg,What is the product brand?,AmazonBasics,usb
66/66f3a68c.jpg,Is it printed?,Yes,yes
80/80d1779e.jpg,What are these shoes made of?,Synthetic,leather
4b/4baed0e3.jpg,What is the vitamin C percentage?,Zero,90%
49/49b1b22b.jpg,What is the color?,Others,white
43/4308a94f.jpg,What is the case pattern?,Printed,maison
86/867140f0.jpg,Are these bags?,Yes,no
2f/2f357c87.jpg,What are the prints?,Butterflies,apple
49/49b1b22b.jpg,Is it a hard case?,Yes,no
32/32eb57a1.jpg,What is the sandal color?,Black,yellow
01/01902689.jpg,What is written on the box?,Wise,no box
7d/7dabb09e.jpg,What is the model name?,Motorola,samsung
82/826c3872.jpg,What brand is this?,Solimo,apple
22/2206c0d1.jpg,What color is the packaging?,Green,gray
ee/ee8ee952.jpg,What type of case is it?,Back,flip
66/66f3a68c.jpg,What is the product type?,Case,cell phone
c4/c4e2475d.jpg,What is the earring style?,Stud,none
2f/2f357c87.jpg,What is the material?,Silicon,plastic
66/66f3a68c.jpg,What is the pattern?,Panda,iphone
51/51f6eb01.jpg,Is there a handle?,Yes,no
b2/b259130f.jpg,What is the item's style?,Washington,silhouette
77/77f1643e.jpg,What is its model?,01-833,torch
ff/ffefd2a2.jpg,What is the brand?,Ashley,baldwin
d0/d0a1fd43.jpg,What color is the cart?,Natural,brown
6f/6f9cc0cf.jpg,What is the frame color?,Black,black
66/66f3a68c.jpg,What type of case?,Hard,phone
ad/adbbce81.jpg,What type shoes is it?,Formal,sandals
a5/a54288d0.jpg,What is the massager's color?,Gray,black
da/da9772cc.jpg,What is the case color?,Green,blue
d4/d4cfe13e.jpg,What is the brand?,Unknown,apple
66/66f3a68c.jpg,What brand is this?,Solimo,apple
47/47f0c738.jpg,What is the brand?,Solimo,apple
bb/bbba0258.jpg,What is the sofa color?,Beige,blue
fc/fc5eafc1.jpg,What is the table's wood?,Pine,pine
66/66f3a68c.jpg,What type of case is this?,Hard,iphone
97/97202d24.jpg,What is the shoe style?,Pumps,loafer
9c/9cd2d8ea.jpg,What shape is the rug?,Rectangular,rectangle
3e/3e460f82.jpg,What is the product's brand?,Presto!,covington
66/66f3a68c.jpg,What is the case pattern?,Heart,plain
c9/c9de9e6d.jpg,What is the shade material?,Glass,polyester
a0/a0865b2d.jpg,What style is it?,Chic,t-shirt
85/85192c70.jpg,What is the sides color?,Transparent,gray
0a/0af96c1a.jpg,What is the capacity?,Litre,1000 ml
a8/a8dd2fce.jpg,Are these shoes for men?,Yes,no
ee/ee8ee952.jpg,What is the print?,3D,iphone
2f/2f357c87.jpg,What is the color?,Multicolor,blue
54/54a3a92b.jpg,What is the phone model?,Samsung,iphone
66/66f3a68c.jpg,What brand is this?,Solimo,apple
59/59737721.jpg,Is the spray scented?,Fragrance-free,no
5a/5a94154b.jpg,What is the material?,Plastic,plastic
06/0665a2d0.jpg,What is the case type?,Back,cartoon
49/49b1b22b.jpg,What shape is the case?,Slim,rectangle
47/4771277f.jpg,What is the shoe's closure?,Lace,zipper
d8/d89025e7.jpg,What phone model does it fit?,Samsung,iphone
5a/5a1829ae.jpg,What does it say?,INDIA,"sorry, i don't know what it says."
f5/f5ff44e9.jpg,Is it viewable?,Yes,yes
e9/e918988f.jpg,What is the case color?,Red,blue
af/aff76e85.jpg,What is the chair's material?,Polyester,plastic
a3/a32e42a1.jpg,Is the chair high-backed?,Yes,no
ee/ee8ee952.jpg,What is the product color?,Others,white
66/66f3a68c.jpg,What is the print style?,3D,cartoon
5d/5dc73abc.jpg,What is the closure type?,Slip-on,zipper
24/248d41ea.jpg,What is it made of?,Polyester,cotton
ee/ee8ee952.jpg,What is the print type?,3D,3d
77/773c099b.jpg,What type of bag?,Waste,purse
2f/2f357c87.jpg,What is the model name?,OnePlus,iphone
66/66f3a68c.jpg,Is it slim?,Yes,yes
66/66f3a68c.jpg,What is the brand?,Solimo,apple
b1/b12aa3eb.jpg,What is the case's color?,Multicolor,white
36/36dd0028.jpg,What brand is this?,365,hanes
ef/ef984385.jpg,What phone is this for?,Samsung,samsung
b9/b9f823d6.jpg,What color is the frame?,White,gray
61/61a85ed9.jpg,What is the pull style?,Bin,hard hat
c6/c6375839.jpg,How many cookies are included?,Twelve,12
85/85192c70.jpg,What is the case's color?,Multicolor,gray
01/010d8076.jpg,What is the brand?,Symbol,timberland
d8/d87e51cf.jpg,What is the item color?,Multicolor,white
d8/d8cb3e42.jpg,What is the brand?,AmazonBasics,apple
06/060c6ca1.jpg,Is this item kosher?,Yes,no
90/905f701e.jpg,Is the back cover hard?,Yes,yes
49/49b1b22b.jpg,What type of print?,3D,sweat
ee/ee8ee952.jpg,What is the case's color?,Others,black
b3/b3fdf1ba.jpg,What is the product type?,Shoes,tableware
49/49b1b22b.jpg,What type of case?,Hard,suit
95/95164669.jpg,What is the color?,Others,white
d4/d4a4c701.jpg,What is the brand?,Solimo,nylon
66/66f3a68c.jpg,Is the design printed?,Yes,yes
aa/aa610dda.jpg,Does it contain milk?,Yes,no
3d/3d3ea4aa.jpg,What is the frame material?,Polystyrene,wood
ed/ed34c4ad.jpg,What is the toe shape?,Round,round
a7/a7624f38.jpg,What is the case's brand?,Solimo,walmart
53/536641de.jpg,Is it bleach-free?,Yes,no
49/49b1b22b.jpg,What is the brand?,Solimo,apple
cd/cdb26f2c.jpg,What is the style?,Einzeltür,casual
25/2573b38e.jpg,What is the product's brand?,Solimo,none
0e/0e6b5489.jpg,What is the brand?,AmazonBasics,crown
be/be67831a.jpg,What is the print type?,3D,letter
66/66f3a68c.jpg,What is the brand?,Solimo,apple
2f/2f357c87.jpg,What is the main material?,Silicon,plastic
c9/c9c2f09c.jpg,What is the case's brand?,Solimo,nylon
f7/f7c10b8d.jpg,Does it have preservatives?,No,no
81/8139d7e2.jpg,What are these?,Mats,sofa
e6/e67d3fb2.jpg,What is the frame material?,Oak,wood
4c/4c7d0c8f.jpg,What brand is this?,Solimo,apple
20/20080cb6.jpg,What is the product's brand?,Solimo,ll bean
15/156b5417.jpg,What shape is the item?,Square,circle
b5/b50aaddf.jpg,What is the product type?,Lighting,tablet
b1/b125920a.jpg,What is the shoe's color?,Navy,white
c0/c07bfe2a.jpg,What is the product type?,Handbag,electronics
76/766ba137.jpg,What is the phone case style?,Pattern,iphone
a7/a7798776.jpg,What is the shoe brand?,Fusefit,adidas
85/85192c70.jpg,What style is this?,Pattern,tramp
29/294c10d6.jpg,What is the phone's brand?,Vivo,samsung
66/66f3a68c.jpg,What is the product type?,Case,cell phone
66/66f3a68c.jpg,Does it have cutouts?,Yes,yes
f3/f31cba7e.jpg,What is it made of?,Materials,cotton
db/db969829.jpg,What is the closure type?,Button,zipper
47/47f0c738.jpg,What is the phone cover material?,Plastic,plastic
1a/1aa96962.jpg,What is the product type?,Shoes,shoe
04/04c39d59.jpg,What is the brand name?,Arthur,apple
77/77bbbb3d.jpg,What is the color?,Sand,brown
66/66f3a68c.jpg,What is the product type?,Case,cell phone
b4/b45e9d2b.jpg,Are they indoor?,Yes,no
d9/d9cbdf58.jpg,What year was it made?,2019,2019
c4/c43889f5.jpg,What is it made of?,Leather,plastic
ae/ae331661.jpg,What is the pattern?,Modern,tapestry
36/36916f39.jpg,What is it?,Case,map
21/2196892f.jpg,What is the phone brand?,Vivo,apple
d9/d97cd447.jpg,What vitamin is this?,E,vitamin b
1b/1b60465a.jpg,What is the product type?,Case,table tennis ball
fa/fab06155.jpg,What's the design theme?,Musical,modern
92/92522b02.jpg,What's the item shape?,Round,rectangle
af/afa44a77.jpg,What is the shoe brand?,Stanton,adidas
85/85192c70.jpg,What is the material?,Silicon,plastic
50/5087a175.jpg,What is the brand name?,Vedaka,unknown
ea/eab2dd1e.jpg,What is the phone model?,Y69,samsung
4a/4a08d89d.jpg,What is the metal?,Silver,gold
d2/d2529f38.jpg,What is the item's color?,Multi,red
d7/d782e1cc.jpg,What is the main color?,Grey,blue
49/49b1b22b.jpg,What is the product for?,Phone,sleeve
49/49b1b22b.jpg,What is the product type?,Case,television
8b/8bc2112b.jpg,What is the brand of this handbag?,Flavia,louis vuitton
ee/ee8ee952.jpg,What is the design?,Printed,iphone
07/078e8376.jpg,What is the product type?,Case,phone
5c/5c0158b0.jpg,What is the material?,Leather,cotton
22/22fa2ad9.jpg,What is the shape?,Rectangular,trapezoid
ac/acf41e33.jpg,Is it wall mounted?,Yes,no
2c/2c8ed6d0.jpg,What is the table's primary material?,Wood,wood
43/4300f4af.jpg,How many pieces are there?,Nine,1
b2/b2ee73ec.jpg,What is the heel type?,Kitten,flat
2c/2cadce44.jpg,What color are these shoes?,Pink,red
22/22106108.jpg,What color is it?,Black,green
93/936ca343.jpg,What shape is this?,Rectangle,rectangle
2d/2d5f9794.jpg,What is the case's style?,Pattern,modern
ba/ba1fdf53.jpg,What is the closure type?,Lace-Up,zipper
7f/7fcca344.jpg,What is the lamp's color?,Bronze,gray
66/66f3a68c.jpg,Is it a printed case?,Printed,no
fb/fb325bb2.jpg,What is the brand?,Solimo,apple
2f/2f7fca14.jpg,What type of product is this?,Case,laptop
db/db459627.jpg,What brand is this?,365,apple
61/6172356b.jpg,What is the brand?,Happy,apple
ee/ee8ee952.jpg,What's the phone cover's color?,Others,blue
5b/5b330f7f.jpg,What is the material?,Metal,metal
97/97f866f9.jpg,What is the brand name?,Symbol,simpson
0d/0d900107.jpg,What color is the bag?,White,brown
25/25491e5f.jpg,How many binders?,Six,1
0d/0d496871.jpg,What type of product?,Grocery,notebook
f9/f9833864.jpg,What kind of shoes are these?,Shoes,sneakers
98/9849fcc6.jpg,What is the brand?,Flavia,samsung
bd/bd8d53c3.jpg,What is the handle's material?,Steel,metal
46/4691c1a8.jpg,What is the brand?,AmazonBasics,samsung
01/01be28c9.jpg,What is the color?,Brown,red
9e/9eb555dd.jpg,What is the gemstone?,Topaz,sapphire
64/64b48ed5.jpg,What is the product?,Hardware,door lock
b0/b0b1c089.jpg,What is the frame's color?,Black,black
87/873b952e.jpg,What is the brand?,AmazonBasics,dior
4f/4f7ee12c.jpg,What is the shade color?,White,beige
01/016dc942.jpg,What is the item shape?,Rectangle,circle
f5/f58c920e.jpg,Is it 2D or 3D?,3D,2d
b2/b2be6363.jpg,Are these for men?,Yes,no
72/72181199.jpg,Is it a cover?,Yes,no
a2/a25132da.jpg,Is the frame material steel?,Yes,no
68/6897e83b.jpg,What is the material?,Synthetic,plastic
14/14579aa4.jpg,What's the model name?,OnePlus,samsung
34/34ee5e32.jpg,Is there an anchor?,Yes,no
85/85192c70.jpg,What is the case's color?,Multicolor,gray
2a/2af5eb88.jpg,What is the brand?,Solimo,apple
d7/d77214af.jpg,How many stones are there?,Three,1
31/31dc9bd9.jpg,What is the brand?,Solimo,samsung
ee/ee8ee952.jpg,Is the phone case hard?,Yes,yes
90/908731f8.jpg,What is the product's finish?,Polished,painted
ec/ec267ede.jpg,What is it made of?,Plastic,plastic
b1/b19ca854.jpg,What kind of finish is it?,Matte,matte
0a/0ac61f2f.jpg,What is the case style?,Hard,folded
35/35dc5dd6.jpg,What kind of print is it?,3D,eagle
5f/5f4ca03d.jpg,What powers the fan?,Motor,electricity
ee/ee8ee952.jpg,What type of case is it?,Hard,flip
32/32d317e4.jpg,Is the case printed?,Printed,no
8f/8f1e5b36.jpg,What is the product type?,Grocery,pillow
97/97aca54c.jpg,What is the brand?,UMI,nest
5a/5a0b9d85.jpg,What kind of vitamin is this?,B12,vitamin b12
c8/c84a8fe9.jpg,What is the style?,Chelsea,casual
33/33df3202.jpg,What is the toe style?,Round,tennis
2f/2f357c87.jpg,Are butterflies visible?,Yes,no
01/018a4826.jpg,What is the shoe closure?,Lace-Up,zipper
2f/2f357c87.jpg,What is the case style?,Pattern,flip
d3/d39f2629.jpg,What color is it?,Black,yellow
79/79ee576b.jpg,What type of product is this?,Speakers,clothing
a9/a9d02ed3.jpg,What is the height?,58.3,1.5
7b/7b322f95.jpg,What shape is prominent?,Heart,circle
44/44a225a9.jpg,What is the shoe material?,Synthetic,canvas
85/85192c70.jpg,What is the item color?,Multicolor,gray
9a/9a6d1437.jpg,Is a bulb included?,Yes,no
d6/d6aa78e1.jpg,What is the product's color?,Gold,gold
35/35d9e6a7.jpg,What kind of food is it?,Bread,candy
35/355215f9.jpg,What pattern is visible?,Snake,stripes
ff/ff6dc42f.jpg,What style is it?,Transitional,modern
8e/8e62474f.jpg,What is the fabric?,Linen,cotton
49/49b1b22b.jpg,What is the color of the case?,Others,white
ee/ee8ee952.jpg,What type is this?,Case,cell phone
fb/fbe77441.jpg,What is the artwork material?,Wood,canvas
ee/ee8ee952.jpg,What is the case pattern?,Dog,solid
f0/f0328304.jpg,What brand is this?,Amazon,walmart
04/04c0224b.jpg,Is it GMO-free?,Yes,yes
9c/9c9019b3.jpg,Serving size?,Two,2 tbsp
ee/ee8ee952.jpg,What is the product type?,Case,cell phone
a1/a1d101ea.jpg,What type of spray is it?,Air,lawn
cb/cb2e9089.jpg,What is the pattern?,Floral,rays
b1/b1397e64.jpg,What is the case's color?,Others,black
7d/7d2b78eb.jpg,What's the item shape?,Rectangular,square
44/44ffce8c.jpg,What is the brand?,Strathwood,apple
6c/6c431b7c.jpg,What is the case's color?,Multicolor,white
33/3335edd9.jpg,What is the dominant color?,Pink,green
d6/d69ff4b4.jpg,What is the closure type?,Lace-Up,zipper
2f/2ffa521b.jpg,What is the block weight?,10,1.5
4d/4d3a4f9d.jpg,What is the material?,Silicone,plastic
25/251dc642.jpg,What is the style?,Designer,japanese
db/db137d50.jpg,What is the product type?,Lamp,electronics
c3/c38e5523.jpg,What type of product is this?,GROCERY,smartwatch
94/94c2cb69.jpg,What is the brand?,AmazonBasics,unknown
49/49b1b22b.jpg,What is the item color?,Others,white
e9/e95603f9.jpg,What type of product is it?,Case,watch
32/3266a346.jpg,What is the main color?,Blue,yellow
66/66f3a68c.jpg,What type of print?,3D,phone
6e/6e2f7b3f.jpg,Is it assembled?,Yes,no
49/49b1b22b.jpg,What is the product type?,Case,television
74/74a07543.jpg,What is the case's color?,Others,red
06/06ddcea2.jpg,What is it made of?,Aluminium,wood
66/66f3a68c.jpg,Is the cover printed?,Yes,no
49/49b1b22b.jpg,Is it printed?,Yes,no
66/66f3a68c.jpg,Is it printed?,Yes,yes
07/076875cf.jpg,Is the case for Vivo?,Yes,no
88/88cdadc3.jpg,What is the brand?,Essentials,hermes
e4/e4830fe4.jpg,What is the fabric?,Synthetic,canvas
66/66f3a68c.jpg,Is this case hard?,Yes,yes
7d/7ddc61e2.jpg,What is the shoe's color?,Tan,black
e5/e5974db7.jpg,Is the design 3D?,Yes,no
7f/7f0c335e.jpg,What is the pattern?,Solid,stripes
7b/7ba21d29.jpg,Is it 3D?,Yes,no
66/66f3a68c.jpg,Is it a slim case?,Yes,no
4d/4de9de11.jpg,What is the case's color?,Multicolor,black
ee/ee8ee952.jpg,Is it hard?,Yes,no
4c/4ca7488d.jpg,What is the pattern?,Solid,plain
43/43541234.jpg,What is the product type?,Art,phone
34/34007309.jpg,How many shelves?,Four,3
1e/1e2fc424.jpg,What is the color?,Others,blue
41/41c3ee60.jpg,What color are these?,Gold,gold
