image_path,question,answer,generated_answer
66/66f3a68c.jpg,What is the print style?,3D,3d
5d/5dc73abc.jpg,What is the closure type?,Slip-on,lace-up
24/248d41ea.jpg,What is it made of?,Polyester,cotton
ee/ee8ee952.jpg,What is the print type?,3D,3d
77/773c099b.jpg,What type of bag?,Waste,waste
2f/2f357c87.jpg,What is the model name?,OnePlus,m31
66/66f3a68c.jpg,Is it slim?,Yes,yes
66/66f3a68c.jpg,What is the brand?,Solimo,solimo
b1/b12aa3eb.jpg,What is the case's color?,Multicolor,multicolor
36/36dd0028.jpg,What brand is this?,365,365
ef/ef984385.jpg,What phone is this for?,Samsung,samsung
b9/b9f823d6.jpg,What color is the frame?,White,black
61/61a85ed9.jpg,What is the pull style?,Bin,screw
c6/c6375839.jpg,How many cookies are included?,Twelve,six
85/85192c70.jpg,What is the case's color?,Multicolor,multicolor
01/010d8076.jpg,What is the brand?,Symbol,symbol
d8/d87e51cf.jpg,What is the item color?,Multicolor,multicolor
d8/d8cb3e42.jpg,What is the brand?,AmazonBasics,amazonbasics
06/060c6ca1.jpg,Is this item kosher?,Yes,yes
90/905f701e.jpg,Is the back cover hard?,Yes,yes
49/49b1b22b.jpg,What type of print?,3D,3d
ee/ee8ee952.jpg,What is the case's color?,Others,multicolor
b3/b3fdf1ba.jpg,What is the product type?,Shoes,shoes
49/49b1b22b.jpg,What type of case?,Hard,hard
95/95164669.jpg,What is the color?,Others,multicolor
d4/d4a4c701.jpg,What is the brand?,Solimo,solimo
66/66f3a68c.jpg,Is the design printed?,Yes,yes
aa/aa610dda.jpg,Does it contain milk?,Yes,yes
3d/3d3ea4aa.jpg,What is the frame material?,Polystyrene,wood
ed/ed34c4ad.jpg,What is the toe shape?,Round,pointed
a7/a7624f38.jpg,What is the case's brand?,Solimo,solimo
53/536641de.jpg,Is it bleach-free?,Yes,yes
49/49b1b22b.jpg,What is the brand?,Solimo,365
cd/cdb26f2c.jpg,What is the style?,Einzeltür,modern
25/2573b38e.jpg,What is the product's brand?,Solimo,solimo
0e/0e6b5489.jpg,What is the brand?,AmazonBasics,amazon
be/be67831a.jpg,What is the print type?,3D,3d
66/66f3a68c.jpg,What is the brand?,Solimo,solimo
2f/2f357c87.jpg,What is the main material?,Silicon,silicon
c9/c9c2f09c.jpg,What is the case's brand?,Solimo,solimo
f7/f7c10b8d.jpg,Does it have preservatives?,No,no
81/8139d7e2.jpg,What are these?,Mats,curtains
e6/e67d3fb2.jpg,What is the frame material?,Oak,wood
4c/4c7d0c8f.jpg,What brand is this?,Solimo,solimo
20/20080cb6.jpg,What is the product's brand?,Solimo,solimo
15/156b5417.jpg,What shape is the item?,Square,rectangular
b5/b50aaddf.jpg,What is the product type?,Lighting,chair
b1/b125920a.jpg,What is the shoe's color?,Navy,black
c0/c07bfe2a.jpg,What is the product type?,Handbag,chair
76/766ba137.jpg,What is the phone case style?,Pattern,professional
a7/a7798776.jpg,What is the shoe brand?,Fusefit,symbol
85/85192c70.jpg,What style is this?,Pattern,professional
29/294c10d6.jpg,What is the phone's brand?,Vivo,samsung
66/66f3a68c.jpg,What is the product type?,Case,case
66/66f3a68c.jpg,Does it have cutouts?,Yes,yes
f3/f31cba7e.jpg,What is it made of?,Materials,steel
db/db969829.jpg,What is the closure type?,Button,lace
47/47f0c738.jpg,What is the phone cover material?,Plastic,plastic
1a/1aa96962.jpg,What is the product type?,Shoes,shoes
04/04c39d59.jpg,What is the brand name?,Arthur,amazonbasics
77/77bbbb3d.jpg,What is the color?,Sand,beige
66/66f3a68c.jpg,What is the product type?,Case,case
b4/b45e9d2b.jpg,Are they indoor?,Yes,yes
d9/d9cbdf58.jpg,What year was it made?,2019,2019
c4/c43889f5.jpg,What is it made of?,Leather,leather
ae/ae331661.jpg,What is the pattern?,Modern,floral
36/36916f39.jpg,What is it?,Case,case
21/2196892f.jpg,What is the phone brand?,Vivo,samsung
d9/d97cd447.jpg,What vitamin is this?,E,vitamin
1b/1b60465a.jpg,What is the product type?,Case,case
fa/fab06155.jpg,What's the design theme?,Musical,love
92/92522b02.jpg,What's the item shape?,Round,rectangular
af/afa44a77.jpg,What is the shoe brand?,Stanton,symbol
85/85192c70.jpg,What is the material?,Silicon,plastic
50/5087a175.jpg,What is the brand name?,Vedaka,vedaka
ea/eab2dd1e.jpg,What is the phone model?,Y69,nokia
4a/4a08d89d.jpg,What is the metal?,Silver,silver
d2/d2529f38.jpg,What is the item's color?,Multi,others
d7/d782e1cc.jpg,What is the main color?,Grey,others
49/49b1b22b.jpg,What is the product for?,Phone,men
49/49b1b22b.jpg,What is the product type?,Case,grocery
8b/8bc2112b.jpg,What is the brand of this handbag?,Flavia,flavia
ee/ee8ee952.jpg,What is the design?,Printed,printed
07/078e8376.jpg,What is the product type?,Case,case
5c/5c0158b0.jpg,What is the material?,Leather,leather
22/22fa2ad9.jpg,What is the shape?,Rectangular,rectangular
ac/acf41e33.jpg,Is it wall mounted?,Yes,yes
2c/2c8ed6d0.jpg,What is the table's primary material?,Wood,wood
43/4300f4af.jpg,How many pieces are there?,Nine,three
b2/b2ee73ec.jpg,What is the heel type?,Kitten,block
2c/2cadce44.jpg,What color are these shoes?,Pink,pink
22/22106108.jpg,What color is it?,Black,black
93/936ca343.jpg,What shape is this?,Rectangle,rectangular
2d/2d5f9794.jpg,What is the case's style?,Pattern,designer
ba/ba1fdf53.jpg,What is the closure type?,Lace-Up,lace
7f/7fcca344.jpg,What is the lamp's color?,Bronze,white
66/66f3a68c.jpg,Is it a printed case?,Printed,yes
fb/fb325bb2.jpg,What is the brand?,Solimo,solimo
2f/2f7fca14.jpg,What type of product is this?,Case,case
db/db459627.jpg,What brand is this?,365,amazonbasics
61/6172356b.jpg,What is the brand?,Happy,amazon
ee/ee8ee952.jpg,What's the phone cover's color?,Others,multicolor
5b/5b330f7f.jpg,What is the material?,Metal,fabric
97/97f866f9.jpg,What is the brand name?,Symbol,solimo
0d/0d900107.jpg,What color is the bag?,White,beige
25/25491e5f.jpg,How many binders?,Six,six
0d/0d496871.jpg,What type of product?,Grocery,grocery
f9/f9833864.jpg,What kind of shoes are these?,Shoes,shoes
98/9849fcc6.jpg,What is the brand?,Flavia,amazon
bd/bd8d53c3.jpg,What is the handle's material?,Steel,steel
46/4691c1a8.jpg,What is the brand?,AmazonBasics,symbol
01/01be28c9.jpg,What is the color?,Brown,multicolor
9e/9eb555dd.jpg,What is the gemstone?,Topaz,zirconia
64/64b48ed5.jpg,What is the product?,Hardware,hardware
b0/b0b1c089.jpg,What is the frame's color?,Black,black
87/873b952e.jpg,What is the brand?,AmazonBasics,amazon
4f/4f7ee12c.jpg,What is the shade color?,White,white
01/016dc942.jpg,What is the item shape?,Rectangle,rectangular
f5/f58c920e.jpg,Is it 2D or 3D?,3D,3d
b2/b2be6363.jpg,Are these for men?,Yes,yes
72/72181199.jpg,Is it a cover?,Yes,yes
a2/a25132da.jpg,Is the frame material steel?,Yes,yes
68/6897e83b.jpg,What is the material?,Synthetic,leather
14/14579aa4.jpg,What's the model name?,OnePlus,a51
34/34ee5e32.jpg,Is there an anchor?,Yes,yes
85/85192c70.jpg,What is the case's color?,Multicolor,multicolor
2a/2af5eb88.jpg,What is the brand?,Solimo,solimo
d7/d77214af.jpg,How many stones are there?,Three,three
31/31dc9bd9.jpg,What is the brand?,Solimo,solimo
ee/ee8ee952.jpg,Is the phone case hard?,Yes,yes
90/908731f8.jpg,What is the product's finish?,Polished,chrome
ec/ec267ede.jpg,What is it made of?,Plastic,leather
b1/b19ca854.jpg,What kind of finish is it?,Matte,polished
0a/0ac61f2f.jpg,What is the case style?,Hard,hard
35/35dc5dd6.jpg,What kind of print is it?,3D,3d
5f/5f4ca03d.jpg,What powers the fan?,Motor,electric
ee/ee8ee952.jpg,What type of case is it?,Hard,hard
32/32d317e4.jpg,Is the case printed?,Printed,yes
8f/8f1e5b36.jpg,What is the product type?,Grocery,grocery
97/97aca54c.jpg,What is the brand?,UMI,amazonbasics
5a/5a0b9d85.jpg,What kind of vitamin is this?,B12,b12
c8/c84a8fe9.jpg,What is the style?,Chelsea,sling
33/33df3202.jpg,What is the toe style?,Round,round
2f/2f357c87.jpg,Are butterflies visible?,Yes,yes
01/018a4826.jpg,What is the shoe closure?,Lace-Up,lace
2f/2f357c87.jpg,What is the case style?,Pattern,professional
d3/d39f2629.jpg,What color is it?,Black,black
79/79ee576b.jpg,What type of product is this?,Speakers,accessory
a9/a9d02ed3.jpg,What is the height?,58.3,12
7b/7b322f95.jpg,What shape is prominent?,Heart,heart
44/44a225a9.jpg,What is the shoe material?,Synthetic,synthetic
85/85192c70.jpg,What is the item color?,Multicolor,multicolor
9a/9a6d1437.jpg,Is a bulb included?,Yes,yes
d6/d6aa78e1.jpg,What is the product's color?,Gold,white
35/35d9e6a7.jpg,What kind of food is it?,Bread,grocery
35/355215f9.jpg,What pattern is visible?,Snake,floral
ff/ff6dc42f.jpg,What style is it?,Transitional,modern
8e/8e62474f.jpg,What is the fabric?,Linen,polyester
49/49b1b22b.jpg,What is the color of the case?,Others,black
ee/ee8ee952.jpg,What type is this?,Case,case
fb/fbe77441.jpg,What is the artwork material?,Wood,canvas
ee/ee8ee952.jpg,What is the case pattern?,Dog,floral
f0/f0328304.jpg,What brand is this?,Amazon,amazonbasics
04/04c0224b.jpg,Is it GMO-free?,Yes,yes
9c/9c9019b3.jpg,Serving size?,Two,2.5g
ee/ee8ee952.jpg,What is the product type?,Case,case
a1/a1d101ea.jpg,What type of spray is it?,Air,lotion
cb/cb2e9089.jpg,What is the pattern?,Floral,floral
b1/b1397e64.jpg,What is the case's color?,Others,multicolor
7d/7d2b78eb.jpg,What's the item shape?,Rectangular,rectangular
44/44ffce8c.jpg,What is the brand?,Strathwood,rivet
6c/6c431b7c.jpg,What is the case's color?,Multicolor,multicolor
33/3335edd9.jpg,What is the dominant color?,Pink,red
d6/d69ff4b4.jpg,What is the closure type?,Lace-Up,lace
2f/2ffa521b.jpg,What is the block weight?,10,100g
4d/4d3a4f9d.jpg,What is the material?,Silicone,plastic
25/251dc642.jpg,What is the style?,Designer,designer
db/db137d50.jpg,What is the product type?,Lamp,chair
c3/c38e5523.jpg,What type of product is this?,GROCERY,grocery
94/94c2cb69.jpg,What is the brand?,AmazonBasics,amazonbasics
49/49b1b22b.jpg,What is the item color?,Others,black
e9/e95603f9.jpg,What type of product is it?,Case,case
32/3266a346.jpg,What is the main color?,Blue,black
66/66f3a68c.jpg,What type of print?,3D,3d
6e/6e2f7b3f.jpg,Is it assembled?,Yes,yes
49/49b1b22b.jpg,What is the product type?,Case,grocery
74/74a07543.jpg,What is the case's color?,Others,multicolor
06/06ddcea2.jpg,What is it made of?,Aluminium,plastic
66/66f3a68c.jpg,Is the cover printed?,Yes,yes
49/49b1b22b.jpg,Is it printed?,Yes,yes
66/66f3a68c.jpg,Is it printed?,Yes,yes
07/076875cf.jpg,Is the case for Vivo?,Yes,yes
88/88cdadc3.jpg,What is the brand?,Essentials,symbol
e4/e4830fe4.jpg,What is the fabric?,Synthetic,leather
66/66f3a68c.jpg,Is this case hard?,Yes,yes
7d/7ddc61e2.jpg,What is the shoe's color?,Tan,tan
e5/e5974db7.jpg,Is the design 3D?,Yes,yes
7f/7f0c335e.jpg,What is the pattern?,Solid,geometric
7b/7ba21d29.jpg,Is it 3D?,Yes,yes
66/66f3a68c.jpg,Is it a slim case?,Yes,yes
4d/4de9de11.jpg,What is the case's color?,Multicolor,multicolor
ee/ee8ee952.jpg,Is it hard?,Yes,yes
4c/4ca7488d.jpg,What is the pattern?,Solid,solid
43/43541234.jpg,What is the product type?,Art,shoes
34/34007309.jpg,How many shelves?,Four,three
1e/1e2fc424.jpg,What is the color?,Others,others
41/41c3ee60.jpg,What color are these?,Gold,beige
49/49b1b22b.jpg,What is the product type?,Case,grocery
81/81fb3427.jpg,What color is the liquid?,Green,brown
1b/1b4aaea2.jpg,Is this fabric?,Yes,yes
3a/3aee8cce.jpg,What is the product form?,Liquid,liquid
d8/d8959dbf.jpg,What color is it?,Black,black
4b/4b8bde6a.jpg,What is the product type?,Sofa,home
7f/7f5344b9.jpg,What is the stand's shape?,Rectangular,rectangle
44/4428164c.jpg,What is the brand?,Rivet,rivet
8c/8c282b2d.jpg,What color is it?,Gray,black
ee/ee8ee952.jpg,For which phone is it?,Samsung,samsung
49/49b1b22b.jpg,Is it multicolored?,Yes,yes
ee/ee8ee952.jpg,What is the case's brand?,Solimo,solimo
66/66f3a68c.jpg,What is the brand?,Solimo,solimo
49/49b1b22b.jpg,What is the product color?,Others,black
ee/ee8ee952.jpg,What is the phone model?,Nokia,iphone
0b/0bad1f1a.jpg,What kind of shoes are these?,Running,shoes
66/66f3a68c.jpg,Is it patterned?,Yes,yes
61/6117e2b6.jpg,What type of pepper is this?,Black,black
59/59222f07.jpg,What is the product’s brand?,Amazon,amazon
14/145b7d70.jpg,What is the brand?,Solimo,solimo
46/46f22617.jpg,What amount of sugar?,16g,20g
ee/ee8ee952.jpg,What is the case's color?,Others,multicolor
f3/f3d186bc.jpg,What flavor is this?,Strawberry,strawberry
9e/9e59cf92.jpg,What roast level?,Medium,medium
ee/ee8ee952.jpg,What is the phone model?,iPhone,iphone
87/87dfb91d.jpg,What brand is this?,Solimo,amazonbasics
fb/fb66ffd6.jpg,For which phone is this?,Oppo,samsung
87/87293575.jpg,What color is the watch?,White,beige
ee/ee8ee952.jpg,What is the print type?,3D,3d
aa/aabb5f22.jpg,What is the shoe style?,Running,sneakers
ed/ed6b7add.jpg,Is it silent?,Yes,yes
11/11c892b6.jpg,What kind of product is this?,Grocery,grocery
00/009fc3e9.jpg,What is the closure type?,Lace-Up,lace
25/25637dd0.jpg,What is the product?,Vegetable,grocery
88/88dbb009.jpg,Is it made in Japan?,Yes,yes
49/49b1b22b.jpg,Is the case printed?,Yes,yes
ee/ee8ee952.jpg,Is it hard?,Yes,yes
2f/2f357c87.jpg,What is the cover's design?,Lake,printed
04/040353c9.jpg,What phone is this case for?,Vivo,samsung
66/66f3a68c.jpg,For what phone is this?,Samsung,samsung
e7/e78d61e6.jpg,What is the fabric?,Linen,polyester
d4/d4c760c2.jpg,What brand is this?,365,365
ea/ea3b7ca5.jpg,What are these shoes?,Sports,shoes
ee/ee8ee952.jpg,For which phone?,Vivo,samsung
49/496de99e.jpg,What kind of shoes?,Sneakers,shoes
49/49b1b22b.jpg,What type of case is it?,Hard,hard
ee/ee8ee952.jpg,What is the brand?,Solimo,solimo
1a/1a8634f1.jpg,What is the finish?,Bronze,walnut
8b/8b569dff.jpg,What kind of sugar is used?,Cane,cane
86/860e73c0.jpg,What is the item form?,Whole,powder
49/491034be.jpg,What is the cone's style?,Caution,standard
ee/ee8ee952.jpg,What is the cover for?,Phone,phone
2f/2f357c87.jpg,What is the brand name?,Solimo,solimo
9e/9eb555dd.jpg,Are they round?,Yes,yes
1a/1ab88808.jpg,What is the case's color?,Others,others
58/5877bf3f.jpg,Is this over-the-head?,Yes,yes
2e/2e0f67b4.jpg,Are carbohydrates listed?,Carbohydrates,yes
4d/4d8eb8c4.jpg,What is the cover style?,Designer,hard
86/86d56c14.jpg,What type of item is it?,Accessory,accessory
7d/7de2816a.jpg,What are these tablets for?,Antacid,men
5a/5ad534e4.jpg,What is the brand?,Stone,rivet
90/90c5b954.jpg,Is the surface shiny or matte?,Matte,matte
85/85192c70.jpg,What is the case material?,Silicon,plastic
8c/8c34b12c.jpg,What is the case's type?,Cover,case
2b/2b268aa7.jpg,What is the pack size?,Four,six
c3/c3229ea4.jpg,Does it swivel?,Yes,yes
55/552f59b8.jpg,Is it printed?,Yes,yes
6b/6b4da63b.jpg,What is the material?,Silicone,silicon
3c/3c88c07a.jpg,What is the case's color?,Multicolor,multicolor
fa/fabd608e.jpg,What is the frame color?,Silver,black
fe/fea977a4.jpg,What kind of heel is it?,Block,flats
fd/fd94b9e4.jpg,What color is this case?,Others,multicolor
00/002181be.jpg,What type of container?,Jar,jar
40/40a0ab59.jpg,What style is this?,Ankle-Strap,contemporary
85/85192c70.jpg,What is the main pattern?,Butterfly,butterfly
2f/2f357c87.jpg,What is the product type?,Case,case
ee/ee8ee952.jpg,What is the brand?,Solimo,solimo
07/07166710.jpg,What is the model name?,Vivo,m31
f9/f9a0f86f.jpg,Is it a phone case?,Yes,yes
ad/ad5cb449.jpg,What are the embellishments?,Stars,pins
ef/ef3f107f.jpg,What is the brand?,Solimo,solimo
49/49b1b22b.jpg,What kind of print is it?,3D,3d
dd/ddd9cf4a.jpg,What is the phone case brand?,Solimo,solimo
42/42c23ce3.jpg,Is it a cover?,Yes,yes
97/976c491d.jpg,What is the phone model?,Max,iphone
4a/4a1c1c6c.jpg,What is the material?,Leather,fabric
57/5775b051.jpg,What is the brand?,Solimo,rivet
30/30643ccf.jpg,What is it made of?,Silicon,silicon
16/166d0eb0.jpg,What is the shoe style?,Derby,sneakers
36/3667a6da.jpg,Are these organic?,Yes,yes
38/381404ea.jpg,What is the brand?,Ravenna,rivet
1c/1cdc4a6f.jpg,What is the product type?,Outdoor,accessory
9b/9ba91f32.jpg,What is the product's brand?,True,amazonbasics
2f/2f357c87.jpg,What is the case color?,Multicolor,multicolor
49/49b1b22b.jpg,What kind of print?,3D,3d
87/87dfb91d.jpg,What is the brand?,Solimo,amazonbasics
13/133d9ecb.jpg,What is the product type?,Shoes,shoes
2f/2f357c87.jpg,What is the product type?,Case,case
2f/2f357c87.jpg,What is the pattern?,Blossom,floral
75/757b37a6.jpg,What is the product's brand?,Solimo,solimo
97/972d5388.jpg,What brand is this?,AmazonBasics,amazon
ad/ada9d8de.jpg,What is the product type?,HOME,shoes
c1/c1c58d27.jpg,Is it printed?,Yes,yes
6c/6c549ea3.jpg,What color is the bottle?,Teal,blue
c0/c0cd9630.jpg,What is the design?,Sunshade,floral
03/037839bc.jpg,Is this for indoors?,Outdoor,yes
fe/fe0eef35.jpg,What is the brand?,Rivet,amazonbasics
f9/f9c72441.jpg,What is the phone model?,Nokia,samsung
54/540c927d.jpg,What type apparel?,Pet,shoes
f1/f166ca80.jpg,What is total fat?,100g,1g
ee/ee8ee952.jpg,What is the brand?,Solimo,solimo
8c/8c35967d.jpg,What brand is it?,Solimo,solimo
49/49b1b22b.jpg,What is the brand?,Solimo,365
e2/e2d06a0f.jpg,What is the design on the case?,Lion,floral
f5/f53008ab.jpg,What is the case color?,Multicolor,multicolor
d5/d57a8414.jpg,Is the case hard or soft?,Hard,hard
a9/a960c57e.jpg,What is the item type?,Bra,shoes
74/749922e9.jpg,What is the cover's color?,Multicolor,others
10/1010c3cb.jpg,What is the brand?,Stone,amazonbasics
4f/4f4ba163.jpg,Is it for decor?,Yes,yes
71/713bd139.jpg,What is the hanging style?,Eyelet,modern
66/66f3a68c.jpg,What is the item's type?,Case,case
7e/7e408e71.jpg,What is the device model?,Redmi,iphone
96/96a2fd46.jpg,What is the finish?,Wood,antique
66/66f3a68c.jpg,What is being covered?,Back,phone
d8/d87e51cf.jpg,What is the product type?,Case,case
ee/ee8ee952.jpg,What is the brand?,Solimo,solimo
e0/e098e96c.jpg,Is there warranty?,No,no
fc/fc2b91b4.jpg,What is the brand?,Solimo,365
e4/e4d8a237.jpg,What heel type?,Flats,flats
85/85192c70.jpg,What is the product type?,Case,case
8d/8dd10974.jpg,What is the model?,142,sol-hd-12
fb/fb5f5fd5.jpg,What is the design?,Girl,printed
39/396a719b.jpg,What is the brand?,Solimo,solimo
80/8034569e.jpg,What is the cover's color?,Others,others
ab/abaf2c95.jpg,What is the product type?,HEADBOARD,chair
ac/ac023a88.jpg,What is the quantity?,Three,100
d4/d4eafaca.jpg,How many pulls per pack?,Hundred,100
ee/ee8ee952.jpg,Is the design printed?,Yes,yes
14/1464bdb4.jpg,What is the supplement type?,Dietary,protein
85/85192c70.jpg,Are the sides transparent?,Yes,yes
ee/ee8ee952.jpg,What is the brand?,Solimo,solimo
72/729b29f2.jpg,What is the brand?,find,find
66/66f3a68c.jpg,What shape is it?,Slim,rectangular
be/be1dedba.jpg,What is the total fat?,Seven,0g
6d/6d6151a9.jpg,What is the box's color?,Brown,brown
31/3133ac9b.jpg,What is the cover's pattern?,Flowers,floral
2e/2ef00eb8.jpg,Is the planter round?,Yes,yes
5f/5fc2e55b.jpg,What is the shoe color?,Maroon,red
7f/7fcf217f.jpg,What is the item shape?,Slim,rectangular
d8/d89025e7.jpg,What is the main material?,Plastic,plastic
ad/ad9114a1.jpg,Is there a heart?,Yes,yes
7c/7c0930bc.jpg,What is the brand?,Solimo,solimo
53/530a7f35.jpg,What type of product is this?,Chair,accessory
7a/7a2fa2b3.jpg,What is the color?,Black,black
91/91a33e68.jpg,What is the brand?,Solimo,solimo
0f/0fd9043b.jpg,Is bean included?,No,yes
73/739822f4.jpg,What is the product type?,Chair,chair
e3/e389cdac.jpg,What is the product's brand?,AmazonBasics,amazonbasics
4d/4d457079.jpg,What shape is the table?,Rectangle,rectangle
2c/2cd02c6c.jpg,Are there roses?,Yes,yes
47/47f0c738.jpg,What is the model name?,Samsung,m31
87/87dfb91d.jpg,What is the model?,Plus,1200
ee/ee8ee952.jpg,What is the model?,XS,m31
aa/aabc0f29.jpg,What is the brand?,Solimo,solimo
ee/ee8ee952.jpg,Is it a 3D design?,Yes,yes
46/468e6ea0.jpg,What is the case's color?,Multicolor,others
df/dfcf7ef5.jpg,What's on the rolls?,Cinnamon,cinnamon
1d/1d3c4c00.jpg,What number of wipes each?,Seventyfive,twenty
96/964fd05b.jpg,What type of case is this?,Back,hard
d8/d8067afe.jpg,What type of footwear is this?,Boot,shoes
17/177f4cb6.jpg,What type is it?,Case,case
ca/caaae5e7.jpg,What is the model name?,Lite,m31
0f/0f01a9f4.jpg,What material is the bag?,Foil,plastic
66/668f3aad.jpg,What is the case pattern?,Abstract,floral
2f/2f357c87.jpg,What is the case's color?,Multicolor,multicolor
94/949e8a7c.jpg,Is it flexible?,Yes,yes
d8/d87e51cf.jpg,What is the brand?,Solimo,solimo
8e/8e8d71ae.jpg,What is the item's style?,Necklace,pendant
58/58545d9f.jpg,Is a rug pad needed?,Yes,yes
ee/ee8ee952.jpg,For which phone?,OnePlus,samsung
b4/b459614e.jpg,Is it for men?,Yes,yes
0a/0a4b06af.jpg,What is the closure?,Slip,lace-up
49/49b1b22b.jpg,Is it a hard case?,Yes,yes
43/43cd6d9b.jpg,What is the flavor?,Nacho,chips
14/14290841.jpg,What is the bag's style?,Handbag,handbag
b6/b630bf31.jpg,What is the brand?,Symbol,symbol
9c/9ca34dfa.jpg,What is the phone cover's color?,Others,others
9e/9eb555dd.jpg,What is the brand?,Amazon,symbol
55/55c1fbf6.jpg,What is the design's color?,Gold,multicolor
8d/8d2a8270.jpg,What color is the handbag?,Yellow,beige
85/858ca132.jpg,What shape is it?,Tower,rectangular
44/440b63e0.jpg,What is the seed called?,Poppy,cumin
9f/9f4237a4.jpg,What color are the beans?,Black,green
d3/d33cf670.jpg,What is the product type?,Case,case
ee/ee8ee952.jpg,What is the color?,Others,multicolor
28/28b2844b.jpg,What is the brand?,Solimo,solimo
e5/e562362a.jpg,What material is it?,Cotton,leather
a4/a42e6a7d.jpg,What is the product color?,Others,others
38/387349d1.jpg,What is the pattern?,Boy,floral
42/42daa7a1.jpg,What is the weight?,Thirty-two,12oz
c1/c16a6745.jpg,What type of case?,Silicon,hard
c1/c11e0939.jpg,What is the item shape?,Square,square
c2/c287d62b.jpg,What is the heel type?,Block,block
33/331f710c.jpg,What is the style?,Mocassin,sandal
d8/d885e366.jpg,Is the frame foldable?,Yes,yes
44/4495ec82.jpg,What is the fabric?,Leather,leather
47/47869678.jpg,What color is it?,Silver,black
f1/f16be173.jpg,What is the product type?,Chair,accessory
13/139dc424.jpg,What type of product is this?,Care,grocery
47/47f0c738.jpg,What is the item for?,OnePlus,phone
ee/ee8ee952.jpg,Is the case 3D?,Yes,yes
21/2150ded6.jpg,What's the model name?,Awbelt1,sol-hd-11
ed/ed59a040.jpg,What is the case's color?,Others,others
07/07fa37d6.jpg,What is the product type?,Necklace,necklace
66/66f3a68c.jpg,What is the pattern?,Cup,floral
47/47f0c738.jpg,What is the primary material?,Plastic,plastic
d8/d87e51cf.jpg,What is the case made of?,Plastic,plastic
72/722050f7.jpg,What is the material?,Polypropylene,wood
fa/facd75ad.jpg,What is the primary material?,Polypropylene,polyester
f1/f1bff2ae.jpg,What color is the sofa?,Grey,grey
fb/fb7eeb6b.jpg,What is the product type?,Grocery,grocery
47/47850b69.jpg,What is the toe style?,Round,round
75/75dd1eaa.jpg,What color is it?,Grey,black
ea/eae7bfc7.jpg,Is it baked?,Yes,yes
30/303567a7.jpg,What is the model?,X2,m31
aa/aa58b6ad.jpg,What is the image color?,Black,black
04/0488347a.jpg,What is it made of?,Leather,mesh
f2/f2795c9f.jpg,What is the material of case?,Plastic,plastic
44/446fb1f0.jpg,What is the item shape?,Panel,rectangular
47/4708a8dc.jpg,What is the boot color?,Pink,black
3e/3e52411f.jpg,What is the brand?,Symbol,symbol
39/3929d821.jpg,Is the closure adjustable?,Yes,yes
ee/ee8ee952.jpg,Is it colorful?,Yes,yes
85/85192c70.jpg,What is the product type?,Case,case
85/85192c70.jpg,Are the sides transparent?,Yes,yes
49/49b1b22b.jpg,What is the phone model?,Honor,iphone
49/49b1b22b.jpg,What is it designed as?,Makeup,art
30/3001a161.jpg,What is the chair's color?,Beige,beige
2f/2f357c87.jpg,What is the phone's style?,Pattern,pattern
d1/d17af25b.jpg,What material is the rope made of?,Polyester,cotton
49/49b1b22b.jpg,What is the lift?,Optimal,optimal
18/18fb5cbc.jpg,What is the case's color?,Multicolor,others
41/411fec55.jpg,Is the case printed?,Yes,yes
1f/1f465555.jpg,What is the product color?,Off-White,beige
76/76985e19.jpg,What color is it?,Gray,black
ee/ee8ee952.jpg,What is the cover's color?,Others,multicolor
36/36cae1bf.jpg,What is the model?,M21,m31
d8/d87e51cf.jpg,What is the model name?,Oppo,realme
38/3895aec0.jpg,What is the shoe color?,Sky,white
3c/3c2215eb.jpg,What is the product type?,Case,case
85/85192c70.jpg,What is the case material?,Silicon,plastic
ee/ee8ee952.jpg,What is the color?,Others,multicolor
20/20533b83.jpg,What is it made of?,Wheat,plastic
2f/2f357c87.jpg,What is the phone case brand?,Solimo,solimo
05/051dc652.jpg,What is the design style?,Stylish,printed
66/66f3a68c.jpg,What is the style?,Designer,designer
14/14189f21.jpg,What is the upper made of?,Suede,suede
72/72448192.jpg,What is item shape?,,rectangular
7a/7a6ae736.jpg,What color is the case?,Black,black
fa/fa89f455.jpg,What is the style?,Heart,sneakers
e1/e110496d.jpg,What is the product type?,Box,home
ba/bad4600f.jpg,What is the product type?,Supplies,grocery
fa/fa3ecea6.jpg,Is there a logo cutout?,Yes,yes
47/47f0c738.jpg,What is the color?,Multicolored,multicolor
2f/2f357c87.jpg,What is the case's pattern?,Butterfly,floral
7d/7d63d831.jpg,What is the brand?,find,find
2f/2f00944b.jpg,What shape is featured?,Heart,heart
ac/ace7aabd.jpg,Is it for women?,Yes,yes
ee/ee8ee952.jpg,What is the product color?,Others,multicolor
66/66bb9303.jpg,Is it organic?,Yes,yes
3f/3f52bf21.jpg,What is the product type?,Case,case
54/54b2b7ea.jpg,What is the product type?,Supplement,grocery
e0/e0d5048e.jpg,What material is it made of?,Plastic,plastic
81/81971fab.jpg,What shape is it?,Rectangular,rectangular
69/691264dc.jpg,What are the cushions?,Removable,faux
28/2885b6fa.jpg,Is it a goal?,Yes,yes
ee/ee8ee952.jpg,What shape are the circles?,Round,round
25/25619bda.jpg,What is the brand?,Solimo,amazonbasics
ee/ee8ee952.jpg,What is the design type?,Printed,printed
59/59420989.jpg,What is its material?,Polyester,leather
